Indent,Category,Source,Report,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Expenditure Name
,Housing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,Exclusion of interest on owner-occupied mortgage subsidy bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,39,Treasury,2000,230,230,235,235,240,,,,,,,,,,,,650,655,665,670,675,,,,,,,,,,,,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,170,Treasury,2001,230,230,235,235,240,240,,,,,,,,,,,685,690,695,705,710,715,,,,,,,,,,,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,302,Treasury,2002,200,200,210,220,250,270,290,,,,,,,,,,590,600,610,650,740,820,910,,,,,,,,,,Exclusion of interest on owneroccupied mortgage subsidy bonds
#+,433,Treasury,2003,,200,210,210,220,230,230,240,,,,,,,,,,600,620,660,740,820,910,1000,,,,,,,,,Exclusion of interest on owneroccupied mortgage subsidy bonds
#+,569,Treasury,2004,,,210,220,230,230,240,250,260,,,,,,,,,,660,740,820,910,970,1020,1100,,,,,,,,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,706,Treasury,2005,,,,200,200,210,220,220,230,240,,,,,,,,,,710,790,870,930,980,1050,1080,,,,,,,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,846,Treasury,2006,,,,,220,230,230,240,250,250,260,,,,,,,,,,800,880,950,990,1070,1100,1130,,,,,,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,1008,Treasury,2007,,,,,,200,210,210,220,230,230,240,,,,,,,,,,730,780,830,920,980,1010,1040,,,,,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,1168,Treasury,2008,,,,,,,280,310,330,340,350,360,370,,,,,,,,,,890,990,1060,1090,1120,1150,1190,,,,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,1328,Treasury,2009,,,,,,,,280,300,310,320,330,340,350,,,,,,,,,,620,660,680,700,730,750,770,,,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,1491,Treasury,2010,,,,,,,,,200,330,340,350,360,370,390,,,,,,,,,,260,660,690,760,820,850,880,,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,1655,Treasury,2011,,,,,,,,,,200,220,400,510,510,520,550,,,,,,,,,,760,650,790,960,1030,1090,1160,Exclusion of interest on owner-occupied mortgage subsidy bonds
#+,1818,JCT,2001,600,600,700,700,,,,,,,,,,,,,1500,1500,1600,1700,,,,,,,,,,,,,Exclusion of interest on State and local government bonds for owner-occupied housing
#+,1956,JCT,2002,200,200,200,200,300,,,,,,,,,,,,600,600,600,600,600,,,,,,,,,,,,Exclusion of interest on State and local government bonds for owner-occupied housing
#+,2095,JCT,2003,,300,300,300,300,300,,,,,,,,,,,,800,800,800,700,700,,,,,,,,,,,Exclusion of interest on State and local government bonds for owner-occupied housing
#+,,JCT,2004,,,300,300,300,300,300,,,,,,,,,,,,700,800,800,800,800,,,,,,,,,,Exclusion of interest on State and local government bonds for owner-occupied housing
#+,,JCT,2005,,,,300,300,300,300,300,,,,,,,,,,,,700,800,800,800,800,,,,,,,,,Exclusion of interest on State and local government bonds for owner-occupied housing
#+,,JCT,2006,,,,,300,300,300,300,300,,,,,,,,,,,,800,900,900,900,900,,,,,,,,Exclusion of interest on State and local government bonds for owner-occupied housing
#+,2240,JCT,2007,,,,,,300,400,400,400,400,,,,,,,,,,,,900,900,1000,1000,1100,,,,,,,Exclusion of interest on State and local government bonds for owner-occupied housing
#+,2407,JCT,2008,,,,,,,300,400,400,400,400,,,,,,,,,,,,900,1000,1000,1100,1100,,,,,,Exclusion of interest on State and local government qualified private activity bonds for owner-occupied housing
#+,2580,JCT,2009,,,,,,,,400,400,400,400,400,,,,,,,,,,,,900,1000,1100,1100,1200,,,,,Exclusion of interest on State and local government qualified private activity bonds for owner-occupied housing
#+,2833,JCT,2010,,,,,,,,,400,400,400,400,500,,,,,,,,,,,,900,900,1000,1100,1200,,,,Exclusion of interest on State and local government qualified private activity bonds for owner-occupied housing
#+,3014,JCT,2011,,,,,,,,,,400,400,400,400,400,,,,,,,,,,,,1000,1000,1100,1100,1100,,,Exclusion of interest on State and local government qualified private activity bonds for owner-occupied housing
#,Exclusion of interest on rental housing bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,40,Treasury,2000,40,40,40,40,40,,,,,,,,,,,,110,110,115,115,115,,,,,,,,,,,,Exclusion of interest on rental housing bonds
#+,171,Treasury,2001,40,40,40,40,40,40,,,,,,,,,,,115,120,120,120,120,120,,,,,,,,,,,Exclusion of interest on rental housing bonds
#+,303,Treasury,2002,40,40,40,40,50,60,70,,,,,,,,,,120,120,130,130,150,170,190,,,,,,,,,,Exclusion of interest on rental housing bonds
#+,434,Treasury,2003,,40,40,40,50,50,50,50,,,,,,,,,,120,130,140,150,170,190,210,,,,,,,,,Exclusion of interest on rental housing bonds
#+,570,Treasury,2004,,,40,50,50,50,50,50,50,,,,,,,,,,140,150,170,190,200,210,230,,,,,,,,Exclusion of interest on rental housing bonds
#+,707,Treasury,2005,,,,60,60,70,70,70,70,70,,,,,,,,,,220,250,280,300,310,330,340,,,,,,,Exclusion of interest on rental housing bonds
#+,847,Treasury,2006,,,,,80,80,80,80,90,90,90,,,,,,,,,,280,310,330,340,370,380,390,,,,,,Exclusion of interest on rental housing bonds
#+,1009,Treasury,2007,,,,,,90,90,90,100,100,100,100,,,,,,,,,,320,340,360,400,430,440,450,,,,,Exclusion of interest on rental housing bonds
#+,1169,Treasury,2008,,,,,,,230,260,270,280,290,300,310,,,,,,,,,,740,830,880,900,930,960,990,,,,Exclusion of interest on rental housing bonds
#+,1329,Treasury,2009,,,,,,,,260,270,280,290,300,310,320,,,,,,,,,,570,610,620,640,660,680,700,,,Exclusion of interest on rental housing bonds
#+,1492,Treasury,2010,,,,,,,,,180,300,310,320,320,330,340,,,,,,,,,,230,590,620,680,740,760,780,,Exclusion of interest on rental housing bonds
#+,1656,Treasury,2011,,,,,,,,,,170,180,340,430,430,440,470,,,,,,,,,,640,550,670,810,870,930,980,Exclusion of interest on rental housing bonds
#+,1819,JCT,2001,300,300,300,300,,,,,,,,,,,,,800,800,800,800,,,,,,,,,,,,,Exclusion of interest on State and local government bonds for rental housing
#+,1957,JCT,2002,100,100,100,100,100,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,Exclusion of interest on State and local government bonds for rental housing
#+,2096,JCT,2003,,100,100,100,100,100,,,,,,,,,,,,200,200,200,100,100,,,,,,,,,,,Exclusion of interest on State and local government bonds for rental housing
#+,,JCT,2004,,,100,100,100,100,100,,,,,,,,,,,,100,100,200,200,200,,,,,,,,,,Exclusion of interest on State and local government bonds for rental housing
#+,,JCT,2005,,,,100,100,100,100,100,,,,,,,,,,,,200,200,200,200,200,,,,,,,,,Exclusion of interest on State and local government bonds for rental housing
#+,,JCT,2006,,,,,100,100,100,100,100,,,,,,,,,,,,200,200,200,200,200,,,,,,,,Exclusion of interest on State and local government bonds for rental housing
#+,2241,JCT,2007,,,,,,100,100,100,100,100,,,,,,,,,,,,200,200,200,200,200,,,,,,,Exclusion of interest on State and local government bonds for rental housing
#+,2408,JCT,2008,,,,,,,200,200,200,200,200,,,,,,,,,,,,500,500,500,600,600,,,,,,Exclusion of interest on State and local government qualified private activity bonds for rental housing
#+,2581,JCT,2009,,,,,,,,200,200,200,200,200,,,,,,,,,,,,500,500,600,600,600,,,,,Exclusion of interest on State and local government qualified private activity bonds for rental housing
#+,2773,JCT,2010,,,,,,,,,200,200,200,300,300,,,,,,,,,,,,600,600,600,700,700,,,,Exclusion of interest on State and local government qualified private activity bonds for rental housing
#+,3021,JCT,2011,,,,,,,,,,200,300,300,300,300,,,,,,,,,,,,600,600,700,700,700,,,Exclusion of interest on State and local government qualified private activity bonds for rental housing
#,Deductibility of mortgage interest on owner-occupied homes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,41,Treasury,2000,0,0,0,0,0,,,,,,,,,,,,55100,57590,60415,63425,66615,,,,,,,,,,,,Deductibility of mortgage interest on owner-occupied homes
#+,172,Treasury,2001,0,0,0,0,0,0,,,,,,,,,,,58815,60925,63240,65955,68965,72160,,,,,,,,,,,Deductibility of mortgage interest on owner-occupied homes
#+,304,Treasury,2002,0,0,0,0,0,0,0,,,,,,,,,,60270,63190,65750,68050,70470,73100,76150,,,,,,,,,,Deductibility of mortgage interest on owner-occupied homes
#+,435,Treasury,2003,,0,0,0,0,0,0,0,,,,,,,,,,64510,64190,66110,68070,70870,73560,76870,,,,,,,,,Deductibility of mortgage interest on owner-occupied homes
#+,571,Treasury,2004,,,0,0,0,0,0,0,0,,,,,,,,,,63590,65540,68440,71870,74790,78160,82650,,,,,,,,Deductibility of mortgage interest on owner-occupied homes
#+,708,Treasury,2005,,,,0,0,0,0,0,0,0,,,,,,,,,,61160,62590,69740,74800,78420,83030,87920,,,,,,,Deductibility of mortgage interest on owner-occupied homes
#+,848,Treasury,2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,61450,68870,76030,81990,88990,95770,102760,,,,,,Deductibility of mortgage interest on owner-occupied homes
#+,1010,Treasury,2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,62160,72060,79860,87820,94490,100980,108280,,,,,Deductibility of mortgage interest on owner-occupied homes
#+,1170,Treasury,2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,68330,79940,89430,96250,103540,111440,119600,,,,Deductibility of mortgage interest on owner-occupied homes
#+,1330,Treasury,2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,84850,94790,100810,107020,115280,123130,130440,,,Deductibility of mortgage interest on owner-occupied homes
#+,1493,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,88500,97280,107980,119750,131230,139990,147130,,Deductibility of mortgage interest on owner-occupied homes
#+,1657,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,79400,92180,104540,116620,127840,139000,149560,Deductibility of mortgage interest on owner-occupied homes
#+,1815,JCT,2001,0,0,0,0,,,,,,,,,,,,,50400,52400,54500,56800,,,,,,,,,,,,,Deduction for mortgage interest on owner-occupied residences
#+,1953,JCT,2002,0,0,0,0,0,,,,,,,,,,,,55200,57700,60200,62800,65500,,,,,,,,,,,,Deduction for mortgage interest on owner-occupied residences
#+,2092,JCT,2003,,0,0,0,0,0,,,,,,,,,,,,62700,66000,69100,72400,76100,,,,,,,,,,,Deduction for mortgage interest on owner-occupied residences
#+,,JCT,2004,,,0,0,0,0,0,,,,,,,,,,,,66500,69800,72100,76500,80500,,,,,,,,,,Deduction for mortgage interest on owner-occupied residences
