AK,Alaska Railroad Corporation(ARRC),0041,A,57,0.0,"3,361.2",0.0,,0.0,0.0,,0.0,"2,470.3",,"2,265.3",,0.0,,613.2,,463.4,,"9,173.4",
AK,Fairbanks North Star Borough Transit(MACS),0045,A,14,0.0,0.0,2.0,,0.0,42.5,,0.0,"2,867.8",,0.0,,0.0,,0.0,,0.0,,"2,912.3",
AK,Municipality of Anchorage - Public Transportation Department(People Mover),0012,B,83,0.0,"1,449.1",190.1,,0.0,0.0,,0.0,"1,693.6",,"1,784.0",,0.0,,"5,912.0",,0.0,,"11,028.7",
AL, Lee-Russell Council of Governments(LRCOG),4073,A,12,0.0,0.0,0.0,,0.0,40.5,,0.0,0.0,,0.0,,134.5,,0.0,,0.0,,175.0,
AL,Birmingham-Jefferson County Transit Authority(MAX),4042,A,97,0.0,0.0,0.0,,0.0,3.1,,125.1,0.0,,512.9,,0.0,,0.0,,0.0,,641.1,
AL,"City of Huntsville, Alabama - Public Transportation Division",4071,B,28,0.0,0.0,0.0,,0.0,742.0,,0.0,"2,866.3",,81.6,,0.0,,0.0,,0.0,,"3,689.9",
AL,Montgomery Area Transit System(MATS),4044,A,33,0.0,0.0,0.0,,0.0,607.8,,0.0,590.7,,143.8,,0.0,,0.0,,0.0,,"1,342.4",
AL,Morgan County Area Transportation System(MCATS),4111,A,28,0.0,0.0,0.0,,0.0,73.0,,0.0,0.0,,229.8,,62.2,,0.0,,0.0,,364.9,
AL,Northwest Alabama Council of Local Governments(NACOLG),4068,A,52,0.0,124.1,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,124.1,
AL,The Wave Transit System(WTS),4043,A,48,0.0,0.0,0.0,,0.0,0.0,,0.0,16.8,,44.9,,0.0,,0.0,,0.0,,61.7,
AL,Tuscaloosa County Parking and Transit Authority(TMT),4045,A,11,0.0,36.1,0.0,,0.0,718.4,,0.0,"2,873.8",,172.5,,0.0,,0.0,,0.0,,"3,800.7",
AR,Central Arkansas Transit Authority(CATA),6033,A,66,0.0,0.0,"2,045.5",,0.0,87.1,,0.0,386.2,,"1,793.0",,0.0,,0.0,,0.0,,"4,311.8",
AR,Fort Smith Transit(FST),6086,A,11,0.0,0.0,0.0,,0.0,24.8,,0.0,0.0,,36.4,,0.0,,0.0,,0.0,,61.1,
AR,Ozark Regional Transit(ORT),6072,A,14,0.0,16.4,0.0,,14.0,39.4,,0.0,112.3,,14.0,,0.0,,0.0,,0.0,,196.2,
AR,"University of Arkansas, Fayetteville(Razorback Transit)",6062,A,18,0.0,178.9,0.0,,0.0,0.0,,0.0,556.6,,0.0,,0.0,,0.0,,0.0,,735.6,
AZ,City of Glendale Transit,9034,B,19,0.0,"7,054.5",390.1,,0.0,0.0,,"1,349.0",0.0,,"2,509.0",,0.0,,0.0,,0.0,,"11,302.6",
AZ,City of Phoenix Public Transit Department dba Valley Metro(Valley Metro),9032,B,587,0.0,708.7,"2,551.2",,0.0,869.2,,"35,865.3","13,807.7",,"34,320.1",,57.2,,0.0,,0.0,,"88,179.3",
AZ,City of Tempe Transportation Planning and Transit Division - dba Valley Metro(TIM - Tempe in Motion),9172,B,118,"17,317.5",0.0,0.0,,265.7,0.0,,"1,227.0",0.0,,652.7,,0.0,,0.0,,0.0,,"19,462.9",
AZ,City of Tucson(COT),9033,A,302,0.0,0.0,0.0,,0.0,"1,508.0",,0.0,"2,076.5",,"9,143.9",,0.0,,0.0,,0.0,,"12,728.5",
AZ,Maricopa County Special Transportation Services(MCHSD),9132,A,35,0.0,0.0,0.0,,0.0,160.4,,0.0,641.6,,0.0,,0.0,,0.0,,0.0,,802.0,
AZ,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),9219,A,20,0.0,0.0,0.0,,0.0,0.0,,416.7,"1,481.4",,181.4,,32.7,,0.0,,0.0,,"2,112.3",
AZ,"Regional Public Transportation Authority, dba: Valley Metro(RPTA)",9136,B,204,"50,831.8",0.0,"58,321.8",,0.0,"118,550.5",,"37,944.1","154,149.0",,"25,929.4",,0.0,,0.0,,0.0,,"445,726.7",
AZ,Yuma Metropolitan Planning Organization(YMPO),9192,B,20,0.0,0.0,133.8,,0.0,110.4,,0.0,0.0,,739.1,,0.0,,0.0,,0.0,,983.2,
CA,Access Services Incorporated(ASI),9157,E,559,0.0,0.0,0.0,,0.0,0.0,,"1,552.9",0.0,,0.0,,"4,948.5",,0.0,,0.0,,"6,501.4",
CA,Alameda-Contra Costa Transit District(AC Transit),9014,B,715,0.0,0.0,0.0,,"9,588.7",0.0,,0.0,175.3,,"3,679.5",,0.0,,0.0,,0.0,,"13,443.5",
CA,Altamont Commuter Express(ACE),9182,B,18,"5,032.4",0.0,0.0,,0.0,0.0,,370.2,"1,810.5",,"2,464.7",,0.0,,0.0,,345.0,,"10,022.8",
CA,Anaheim Transportation Network(ATN),9211,B,35,0.0,0.0,0.0,,0.0,0.0,,0.0,390.8,,0.0,,0.0,,0.0,,0.0,,390.8,
CA,Antelope Valley Transit Authority(AVTA),9121,B,68,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,139.0,,0.0,,0.0,,0.0,,139.0,
CA,Butte County Association of Governments(BCAG),9208,B,45,0.0,0.0,0.0,,"1,489.2",0.0,,532.8,0.0,,"1,600.0",,0.0,,0.0,,0.0,,"3,622.0",
CA,Central Contra Costa Transit Authority(County Connection),9078,B,157,0.0,0.0,0.0,,85.4,0.0,,493.9,1.9,,0.0,,0.0,,0.0,,0.0,,581.3,
CA,City of Alameda Ferry Services,9150,B,3,0.0,0.0,0.0,,0.0,0.0,,"1,733.6",0.0,,0.0,,0.0,,0.0,,0.0,,"1,733.6",
CA,City of Benicia(Benicia Breeze),9174,B,14,0.0,0.0,0.0,,12.7,0.0,,0.0,0.0,,223.3,,0.0,,0.0,,0.0,,236.0,
CA,City of Commerce Municipal Buslines(CBL),9043,A,11,0.0,0.0,0.0,,0.0,0.0,,77.1,0.0,,0.0,,0.0,,0.0,,0.0,,77.1,
CA,City of Corona(CCTS),9052,B,14,0.0,0.0,41.8,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,41.8,
CA,City of Fairfield - Fairfield and Suisun Transit(FAST),9092,B,46,0.0,0.0,0.0,,0.0,0.0,,"3,281.8",19.3,,40.6,,0.0,,0.0,,0.0,,"3,341.8",
CA,City of Gardena Transportation Department(GMBL),9042,B,49,0.0,0.0,0.0,,"3,604.0",0.0,,"2,345.5",0.0,,"18,411.6",,0.0,,0.0,,0.0,,"24,361.1",
CA,City of Lodi - Transit Division(Grapeline),9175,B,25,0.0,68.0,0.0,,0.0,0.0,,653.7,0.0,,0.0,,0.0,,0.0,,0.0,,721.7,
CA,City of Lompoc - Lompoc Transit(COLT),9149,B,13,0.0,0.0,0.0,,0.0,0.0,,109.7,0.0,,0.0,,0.0,,0.0,,0.0,,109.7,
CA,City of Los Angeles Department of Transportation(LADOT),9147,B,417,0.0,0.0,0.0,,"1,438.5",0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,"1,438.5",
CA,City of Petaluma(Petaluma Transit),9213,B,12,0.0,0.0,0.0,,30.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,30.0,
CA,City of Porterville(C.O.L.T.),9198,B,9,0.0,0.0,0.0,,0.0,0.0,,463.8,0.0,,"1,604.7",,0.0,,0.0,,0.0,,"2,068.5",
CA,City of Riverside Special Transportation(City of Riverside),9086,A,21,0.0,0.0,330.9,,0.0,0.0,,0.0,0.0,,550.2,,0.0,,0.0,,0.0,,881.1,
CA,City of Santa Rosa(Santa Rosa CityBus),9017,B,41,0.0,0.0,501.9,,"1,634.8",0.0,,0.0,0.0,,"1,084.4",,0.0,,0.0,,0.0,,"3,221.0",
CA,City of Turlock(BLAST and DART),9201,B,9,0.0,0.0,0.0,,254.9,0.0,,0.0,0.0,,777.2,,0.0,,0.0,,0.0,,"1,032.1",
CA,City of Union City Transit Division(UCT),9161,B,15,0.0,0.0,0.0,,78.3,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,78.3,
CA,"City of Vallejo Transportation Program(Vallejo Transit, Baylink)",9028,B,58,0.0,0.0,0.0,,"1,691.1",0.0,,18.8,209.5,,484.0,,0.0,,0.0,,0.0,,"2,403.5",
CA,City of Visalia - Visalia City Coach(VCC),9091,B,35,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,944.4,,0.0,,0.0,,0.0,,944.4,
CA,County of Sacramento Municipal Services Agency Department of Transportation(SacDOT),9216,B,14,0.0,0.0,0.0,,314.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,314.0,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,A,33,0.0,0.0,0.0,,19.9,0.0,,672.5,0.0,,"3,824.9",,0.0,,0.0,,0.0,,"4,517.3",
CA,Foothill Transit,9146,B,256,0.0,0.0,0.0,,"3,896.5",0.0,,626.4,331.0,,"1,751.9",,0.0,,0.0,,0.0,,"6,605.8",
CA,Fresno Area Express(FAX),9027,B,161,0.0,0.0,0.0,,542.2,224.2,,0.0,342.3,,0.0,,0.0,,0.0,,0.0,,"1,108.7",
CA,Gold Coast Transit(GCT),9035,B,58,0.0,0.0,0.0,,0.0,0.0,,317.5,0.0,,"1,366.5",,0.0,,0.0,,0.0,,"1,684.0",
CA,Golden Empire Transit District(GET),9004,A,84,0.0,0.0,0.0,,0.0,0.0,,578.7,0.0,,"1,307.6",,0.0,,0.0,,0.0,,"1,886.4",
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,B,215,"3,090.7",0.0,"1,309.2",,0.0,292.7,,0.0,478.7,,"5,403.7",,0.0,,0.0,,0.0,,"10,575.0",
CA,Kings County Area Public Transit Agency(KART),9200,B,196,0.0,"1,012.7",0.0,,"1,197.4",0.0,,0.0,0.0,,"2,649.0",,0.0,,0.0,,0.0,,"4,859.1",
CA,LACMTA - Small Operators(LACMTA),9166,B,426,0.0,0.0,0.0,,0.0,0.0,,"3,025.4",201.4,,247.0,,29.7,,0.0,,0.0,,"3,503.4",
CA,Laguna Beach Municipal Transit(CLB),9119,A,17,0.0,0.0,0.0,,697.2,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,697.2,
CA,Livermore / Amador Valley Transit Authority(LAVTA),9144,B,65,0.0,0.0,0.0,,"1,500.0",0.0,,"1,071.4","2,020.9",,712.0,,0.0,,0.0,,0.0,,"5,304.3",
CA,Long Beach Transit(LBT),9023,B,196,0.0,0.0,0.0,,"1,286.4",0.0,,"4,030.8",0.0,,"9,208.8",,0.0,,0.0,,0.0,,"14,526.0",
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,B,"3,021",0.0,0.0,"108,586.2",,"118,390.7","3,083.8",,"131,495.4","40,614.2",,"46,574.0",,0.0,,0.0,,"3,760.8",,"452,504.9",
CA,Merced County Transit(The Bus),9173,B,42,0.0,0.0,0.0,,468.5,0.0,,0.0,0.0,,139.4,,"1,495.9",,0.0,,0.0,,"2,103.9",
CA,Modesto Area Express(MAX),9007,B,50,0.0,0.0,0.0,,"1,358.4",0.0,,0.0,5.3,,"1,276.4",,0.0,,0.0,,0.0,,"2,640.0",
CA,Montebello Bus Lines(MBL),9041,B,71,0.0,0.0,0.0,,0.0,0.0,,799.7,7.5,,"1,438.8",,0.0,,0.0,,0.0,,"2,246.0",
CA,Monterey-Salinas Transit(MST),9062,B,97,0.0,0.0,669.8,,"5,654.2",522.0,,0.0,"2,132.4",,0.0,,0.0,,0.0,,0.0,,"8,978.4",
CA,Napa County Transportation Planning Agency(NCTPA),9088,B,40,0.0,75.6,0.0,,0.0,0.0,,0.0,0.0,,0.0,,111.6,,0.0,,0.0,,187.2,
CA,North County Transit District(NCTD),9030,B,207,0.0,"9,086.6",0.0,,"15,337.4",0.0,,"43,706.5","5,216.8",,"11,973.9",,566.2,,0.0,,225.6,,"86,113.2",
CA,Norwalk Transit System(NTS),9022,B,42,0.0,0.0,0.0,,0.0,0.0,,51.2,0.0,,"1,554.5",,0.0,,0.0,,0.0,,"1,605.7",
CA,Omnitrans(OMNI),9029,B,229,0.0,683.3,0.0,,"1,954.6",0.0,,"1,879.8",0.0,,"4,646.9",,0.0,,0.0,,0.0,,"9,164.6",
CA,Orange County Transportation Authority(OCTA),9036,B,"1,076",0.0,"37,825.2",0.0,,"2,080.4",0.0,,0.0,0.0,,"66,531.0",,0.0,,0.0,,"1,081.2",,"107,517.9",
CA,Peninsula Corridor Joint Powers Board(PCJPB),9134,B,133,0.0,"14,404.7",0.0,,"3,486.2",0.0,,"30,466.0","36,633.2",,"11,286.1",,0.0,,419.2,,263.5,,"96,959.0",
CA,Placer County Department of Public Works(PCDPW),9196,B,38,0.0,0.0,0.0,,178.9,0.0,,54.6,259.5,,0.0,,0.0,,0.0,,0.0,,493.0,
CA,Redding Area Bus Authority(RABA),9093,B,28,0.0,0.0,0.0,,189.6,0.0,,0.0,0.0,,180.4,,0.0,,0.0,,0.0,,370.1,
CA,Riverside Transit Agency(RTA),9031,B,236,0.0,0.0,0.0,,728.4,0.0,,537.4,230.3,,"3,360.4",,347.2,,0.0,,0.0,,"5,203.7",
CA,Roseville Transit,9168,B,21,0.0,0.0,0.0,,455.1,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,455.1,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,359,0.0,0.0,0.0,,"23,327.5",0.0,,"3,646.5",950.5,,"3,624.7",,0.0,,0.0,,306.5,,"31,855.7",
CA,San Diego Metropolitan Transit System(MTS),9026,B,605,0.0,0.0,0.0,,"71,100.7",0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,"71,100.7",
CA,San Francisco Bay Area Rapid Transit District(BART),9003,A,540,"42,277.6","66,957.2",0.0,,"48,232.4","1,755.3",,"54,901.6","4,556.4",,"26,033.6",,70.0,,"5,466.2",,"2,771.5",,"253,021.9",
CA,San Francisco Municipal Railway(MUNI),9015,B,"2,361",0.0,0.0,0.0,,"48,401.0",0.0,,"30,076.0","16,127.6",,"42,789.4",,0.0,,0.0,,0.0,,"137,394.0",
CA,San Joaquin Regional Transit District(RTD),9012,B,116,0.0,0.0,0.0,,"3,495.5",0.0,,932.5,226.7,,821.9,,183.1,,0.0,,0.0,,"5,659.8",
CA,San Luis Obispo Regional Transit Authority(SLORTA),9206,B,24,0.0,0.0,0.0,,"1,767.7",0.0,,0.0,0.0,,110.4,,0.0,,0.0,,0.0,,"1,878.1",
CA,San Mateo County Transit District(SamTrans),9009,B,359,"6,076.3",0.0,0.0,,0.0,119.9,,607.6,5.2,,"1,761.6",,0.0,,163.3,,72.1,,"8,805.9",
CA,Santa Barbara Metropolitan Transit District(SBMTD),9020,B,108,0.0,0.0,0.0,,988.5,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,988.5,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,626,0.0,"12,117.8",0.0,,"122,474.0",0.0,,"45,236.6",0.0,,"18,879.0",,"12,089.0",,0.0,,0.0,,"210,796.4",
CA,Santa Clarita Transit(SCT),9171,B,77,0.0,0.0,0.0,,0.0,0.0,,"2,420.6",0.0,,"1,789.6",,0.0,,0.0,,0.0,,"4,210.3",
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,A,110,0.0,0.0,25.1,,"8,516.4",0.0,,0.0,"1,286.2",,723.6,,0.0,,"4,803.1",,"3,823.9",,"19,178.5",
CA,Santa Maria Area Transit(SMAT),9087,B,21,0.0,13.3,0.0,,0.0,0.0,,303.5,0.0,,198.6,,0.0,,0.0,,0.0,,515.4,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,B,152,0.0,0.0,0.0,,"8,182.0",0.0,,"16,449.4",0.0,,0.0,,0.0,,0.0,,0.0,,"24,631.4",
CA,Simi Valley Transit(SVT),9050,A,18,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,326.9,,0.0,,0.0,,0.0,,326.9,
CA,Sonoma County Transit,9089,B,70,0.0,0.0,0.0,,131.6,0.0,,"1,222.7",179.6,,15.6,,307.0,,0.0,,0.0,,"1,856.7",
CA,Southern California Regional Rail Authority(Metrolink),9151,B,173,0.0,0.0,0.0,,"14,756.8",0.0,,"39,295.2","14,067.4",,"15,858.9",,0.0,,570.0,,"1,580.3",,"86,128.6",
CA,SunLine Transit Agency(SunLine),9079,A,71,0.0,0.0,0.0,,"2,162.2",0.0,,"7,045.2",0.0,,"2,926.0",,46.2,,0.0,,0.0,,"12,179.6",
CA,The Eastern Contra Costa Transit Authority(Tri Delta Transit),9162,B,76,0.0,0.0,0.0,,835.8,0.0,,0.0,0.0,,258.7,,0.0,,0.0,,0.0,,"1,094.6",
CA,Torrance Transit System(TTS),9010,B,92,0.0,0.0,0.0,,0.0,161.7,,0.0,0.0,,754.9,,0.0,,0.0,,0.0,,916.6,
CA,Unitrans - City of Davis/ASUCD(Unitrans),9142,A,35,87.4,0.0,0.0,,0.0,0.0,,364.7,94.3,,"1,683.9",,0.0,,0.0,,0.0,,"2,230.2",
CA,Victor Valley Transit Authority(VVTA),9148,B,46,0.0,26.6,0.0,,"4,053.5",0.0,,0.0,677.3,,"2,007.1",,0.0,,458.9,,0.0,,"7,223.5",
CA,Western Contra Costa Transit Authority(WestCAT),9159,B,46,0.0,0.0,0.0,,0.0,215.1,,346.6,0.0,,"1,861.7",,0.0,,0.0,,0.0,,"2,423.4",
CA,Yolo County Transportation District(YoloBus),9090,B,40,205.8,766.8,0.0,,0.0,0.0,,0.0,26.4,,"5,570.1",,0.0,,0.0,,0.0,,"6,569.1",
CA,Yuba-Sutter Transit Authority(YSTA),9061,B,31,0.0,0.0,0.0,,355.5,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,355.5,
CO,City of Greeley - Transit Services(GET),8010,A,16,0.0,0.0,0.0,,0.0,238.7,,0.0,404.0,,216.0,,0.0,,0.0,,0.0,,858.8,
CO,City of Loveland Transit(COLT),8025,A,6,0.0,0.0,0.0,,0.0,7.6,,0.0,34.2,,0.0,,30.4,,0.0,,0.0,,72.2,
CO,Denver Regional Transportation District(RTD),8006,B,"1,512","241,829.7",0.0,0.0,,0.0,0.0,,0.0,"38,556.6",,139.7,,"2,026.2",,0.0,,206.2,,"282,758.4",
